 &plot nbnd= 100, nks=   100 /
            0.000000  0.000000  0.000000
   -5.301   -5.128   -4.762   -4.753   -4.717   -4.622   -4.406   -4.341   -4.322   -4.319
   -4.191   -3.823   -3.801   -3.732   -3.719   -3.466   -3.379   -3.308   -3.165   -3.056
   -3.033   -2.901   -2.898   -2.867   -2.719   -2.718   -2.609   -2.570   -2.486   -2.465
   -2.420   -2.366   -2.357   -1.880   -1.865   -1.850   -0.878   -0.865   -0.746   -0.463
   -0.445    0.659    0.708    0.982    0.986    1.013    1.077    1.146    1.167    1.178
    1.289    1.305    1.744    1.769    1.892    1.893    2.021    2.026    2.185    2.255
            0.083505 -0.048213  0.000000
  -15.750  -14.652  -14.554  -14.551  -14.453  -14.204  -14.197  -13.933  -13.878  -13.816
  -13.748  -13.603  -13.595  -13.333  -13.179  -13.177  -12.771  -12.769   -7.218   -7.035
   -6.960   -6.951   -6.942   -6.851   -6.745   -6.539   -6.528   -6.328   -6.057   -5.992
   -5.860   -5.815   -5.732   -5.685   -5.638   -5.577   -5.478   -5.431   -5.414   -5.305
   -5.293   -5.121   -4.760   -4.750   -4.713   -4.628   -4.418   -4.351   -4.327   -4.325
   -4.189   -3.829   -3.798   -3.737   -3.717   -3.482   -3.378   -3.304   -3.165   -3.048
   -3.017   -2.914   -2.892   -2.860   -2.733   -2.730   -2.607   -2.583   -2.473   -2.456
   -2.425   -2.357   -2.339   -1.879   -1.866   -1.846   -0.887   -0.868   -0.741   -0.472
   -0.448    0.669    0.713    0.972    0.974    1.010    1.077    1.154    1.176    1.180
    1.297    1.314    1.740    1.774    1.887    1.889    2.014    2.023    2.166    2.244
            0.097422 -0.056249  0.000000
  -15.746  -14.675  -14.557  -14.551  -14.446  -14.196  -14.190  -13.945  -13.879  -13.810
  -13.741  -13.603  -13.593  -13.330  -13.181  -13.179  -12.772  -12.770   -7.216   -7.052
   -6.960   -6.946   -6.941   -6.842   -6.750   -6.539   -6.525   -6.349   -6.082   -6.011
   -5.884   -5.823   -5.709   -5.666   -5.622   -5.565   -5.449   -5.430   -5.408   -5.301
   -5.283   -5.112   -4.758   -4.746   -4.709   -4.634   -4.431   -4.362   -4.333   -4.331
   -4.188   -3.837   -3.794   -3.743   -3.713   -3.494   -3.377   -3.303   -3.164   -3.040
   -3.001   -2.931   -2.884   -2.849   -2.748   -2.744   -2.606   -2.596   -2.461   -2.446
   -2.428   -2.348   -2.321   -1.880   -1.865   -1.842   -0.897   -0.871   -0.735   -0.483
   -0.450    0.681    0.718    0.960    0.964    1.007    1.078    1.161    1.184    1.186
    1.306    1.324    1.734    1.779    1.881    1.884    2.006    2.020    2.146    2.230
            0.111340 -0.064284  0.000000
  -15.742  -14.697  -14.563  -14.549  -14.441  -14.188  -14.181  -13.957  -13.881  -13.804
  -13.732  -13.603  -13.590  -13.326  -13.184  -13.181  -12.773  -12.770   -7.215   -7.068
   -6.963   -6.939   -6.938   -6.835   -6.753   -6.540   -6.523   -6.371   -6.106   -6.031
   -5.908   -5.832   -5.686   -5.647   -5.606   -5.553   -5.429   -5.421   -5.399   -5.296
   -5.272   -5.102   -4.756   -4.740   -4.704   -4.640   -4.445   -4.374   -4.340   -4.339
   -4.185   -3.845   -3.791   -3.753   -3.709   -3.504   -3.375   -3.305   -3.160   -3.033
   -2.989   -2.945   -2.874   -2.837   -2.763   -2.759   -2.609   -2.604   -2.454   -2.435
   -2.426   -2.337   -2.303   -1.882   -1.863   -1.838   -0.909   -0.875   -0.729   -0.495
   -0.453    0.694    0.724    0.947    0.954    1.004    1.080    1.166    1.191    1.194
    1.318    1.334    1.728    1.784    1.874    1.880    1.996    2.018    2.127    2.216
            0.125257 -0.072320  0.000000
  -15.737  -14.721  -14.569  -14.546  -14.438  -14.179  -14.172  -13.968  -13.882  -13.798
  -13.723  -13.603  -13.588  -13.322  -13.187  -13.183  -12.774  -12.771   -7.214   -7.083
