#  E (eV)   dos(E)     Int dos(E) EFermi =    0.000 eV
  -3.669  0.1819E+02  0.1095E+03
  -3.569  0.1843E+02  0.1113E+03
  -3.469  0.2202E+02  0.1135E+03
  -3.369  0.2475E+02  0.1160E+03
  -3.269  0.2349E+02  0.1183E+03
  -3.169  0.2229E+02  0.1206E+03
  -3.069  0.2519E+02  0.1231E+03
  -2.969  0.2698E+02  0.1258E+03
  -2.869  0.2561E+02  0.1283E+03
  -2.769  0.2249E+02  0.1306E+03
  -2.669  0.2078E+02  0.1327E+03
  -2.569  0.2104E+02  0.1348E+03
  -2.469  0.2225E+02  0.1370E+03
  -2.369  0.2205E+02  0.1392E+03
  -2.269  0.1945E+02  0.1411E+03
  -2.169  0.1757E+02  0.1429E+03
  -2.069  0.1698E+02  0.1446E+03
  -1.969  0.1976E+02  0.1466E+03
  -1.869  0.2483E+02  0.1491E+03
  -1.769  0.1989E+02  0.1510E+03
  -1.669  0.8584E+01  0.1519E+03
  -1.569  0.3542E+01  0.1523E+03
  -1.469  0.3279E+01  0.1526E+03
  -1.369  0.2657E+01  0.1529E+03
  -1.269  0.1966E+01  0.1530E+03
  -1.169  0.2509E+01  0.1533E+03
  -1.069  0.5455E+01  0.1538E+03
  -0.969  0.9900E+01  0.1548E+03
  -0.869  0.1203E+02  0.1560E+03
  -0.769  0.1290E+02  0.1573E+03
  -0.669  0.1344E+02  0.1587E+03
  -0.569  0.1224E+02  0.1599E+03
  -0.469  0.1178E+02  0.1611E+03
  -0.369  0.7281E+01  0.1618E+03
  -0.269  0.1820E+01  0.1620E+03
  -0.169  0.1640E+00  0.1620E+03
  -0.069  0.5198E-02  0.1620E+03
   0.031  0.5740E-04  0.1620E+03
   0.131  0.1066E-05  0.1620E+03
   0.231  0.1311E-03  0.1620E+03
   0.331  0.7459E-02  0.1620E+03
   0.431  0.1656E+00  0.1620E+03
   0.531  0.1556E+01  0.1622E+03
   0.631  0.6708E+01  0.1628E+03
   0.731  0.1462E+02  0.1643E+03
   0.831  0.2034E+02  0.1663E+03
   0.931  0.2485E+02  0.1688E+03
   1.031  0.2836E+02  0.1717E+03
